omega,tau,n,m,c_ratio,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,s_hat_babai,babai_secret_success,elapsed_sec
0.5,0.25,18,30,1.65,17,75,"[0, 1, 0, 1, 1, 0, 1, -1, -1, -1, -1, 1, 0, 0, 0, -1, 0, 0]","[0, 1, 0, 1, 1, 0, 1, 16, 16, 16, 16, 1, 0, 0, 0, 16, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[-7, 4, 0, -3, 9, 4, 7, -6, -2, -6, -2, 6, -2, -4, 6, 6, -7, 1, -4, 8, 5, 0, -4, 2, -7, -4, -8, 2, -2, 5]","[13, 6, 1, 5, 14, 15, 2, 6, 3, 9, 8, 2, 16, 11, 7, 13, 15, 12]",False,3.6513569355010986
0.5,0.25,18,30,1.65,17,76,"[1, 1, 1, 0, 0, 0, 0, 0, -1, -1, 1, -1, 0, -1, 0, 0, -1, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 16, 16, 1, 16, 0, 16, 0, 0, 16, 1]","[0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 1, -1, 0, -1, 0, -1, -1, 0, 0, 1, 0, 1, 0, 0, 0, -1, 1, 0, 0, 0]","[3, 9, -12, -9, -4, -6, -1, -4, 5, -1, -1, -1, -3, 1, -1, 5, 5, 1, -5, 0, 0, 1, 4, 2, -7, -3, 2, 7, -6, -6]","[10, 8, 13, 9, 12, 14, 0, 5, 5, 2, 2, 6, 10, 0, 1, 12, 14, 3]",False,5.500003099441528
0.5,0.25,18,30,1.65,17,77,"[1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 1, -1, 1, 0, -1, -1, 1, 1]","[1, 0, 16, 0, 0, 16, 0, 0, 0, 0, 1, 16, 1, 0, 16, 16, 1, 1]","[-1, 1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[8, -7, -6, -7, 7, -7, 1, 3, 1, -6, -3, 1, -6, 4, 4, 3, -8, 1, -6, -3, 2, -6, 6, -8, 8, 1, 6, 3, -7, -6]","[4, 12, 8, 13, 13, 2, 5, 10, 3, 6, 12, 8, 1, 4, 14, 4, 2, 10]",False,9.14212679862976
0.5,0.25,18,30,1.65,17,78,"[0, 1, -1, 0, 0, 0, 1, -1, 1, -1, 0, 1, 0, -1, 1, -1, 0, 0]","[0, 1, 16, 0, 0, 0, 1, 16, 1, 16, 0, 1, 0, 16, 1, 16, 0, 0]","[0, -1, 1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0]","[1, -6, 1, 7, -5, 4, -8, 8, 3, -4, 4, -8, -4, 7, -3, -2, 0, 0, 5, 7, -1, -5, 9, -4, 7, -2, 7, -1, -1, 4]","[4, 15, 8, 16, 16, 8, 15, 0, 13, 14, 3, 2, 3, 7, 13, 6, 2, 0]",False,12.098525047302246
0.5,0.25,18,30,1.65,17,79,"[-1, 0, 1, 1, 0, 1, 1, 0, -1, 1, 0, -1, 0, 0, -1, -1, 0, 0]","[16, 0, 1, 1, 0, 1, 1, 0, 16, 1, 0, 16, 0, 0, 16, 16, 0, 0]","[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 1, -1, 0, 0, 0, 0]","[7, -8, 6, -6, -6, 1, -4, 7, -2, 4, 7, -4, -3, -2, 7, 3, 3, -4, -3, -6, -4, 3, -5, 2, -7, 8, -7, -7, 6, -7]","[16, 0, 1, 1, 0, 1, 1, 0, 16, 1, 0, 16, 0, 0, 16, 16, 0, 0]",True,11.605127811431885
0.5,0.25,18,30,1.65,17,80,"[1, 1, 0, 0, 0, 0, -1, 1, 0, 0, -1, 0, 1, -1, 1, -1, 0, -1]","[1, 1, 0, 0, 0, 0, 16, 1, 0, 0, 16, 0, 1, 16, 1, 16, 0, 16]","[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, -1, 0]","[1, -6, 5, -2, -3, -6, 1, 0, 4, 7, -3, 6, -3, 3, -9, -8, -1, 5, 4, -8, -7, -3, 7, 1, -4, 7, -7, 3, 7, 6]","[12, 1, 7, 14, 8, 4, 12, 2, 3, 8, 4, 9, 14, 3, 15, 1, 7, 5]",False,6.178382635116577
0.5,0.25,18,30,1.65,17,81,"[1, 0, -1, 1, 0, 0, 0, 1, -1, 0, -1, 1, 1, -1, 0, 0, 0, -1]","[1, 0, 16, 1, 0, 0, 0, 1, 16, 0, 16, 1, 1, 16, 0, 0, 0, 16]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 1, -1, 0, 1, 0, 0, 0, -1, -1, 0, 0]","[3, 6, 2, 3, -8, 3, 1, 2, 2, -3, -6, 8, 6, -6, 5, -4, 0, 3, 2, 0, 2, 3, -3, 8, 1, -2, -1, 1, -8, -1]","[1, 0, 16, 1, 0, 0, 0, 1, 16, 0, 16, 1, 1, 16, 0, 0, 0, 16]",True,6.560213804244995
0.5,0.25,18,30,1.65,17,82,"[1, 0, 0, 1, 0, 0, -1, -1, 0, -1, 0, 1, -1, 0, -1, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 16, 16, 0, 16, 0, 1, 16, 0, 16, 0, 1, 1]","[0, 0, -1, 0, 0, 0, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0]","[-4, 7, -8, -6, -4, -6, -7, -2, 6, 7, 2, 6, 2, -4, 5, -9, 9, -6, -1, -2, 2, -3, 6, -6, -6, 4, 7, -4, -5, 3]","[14, 14, 11, 7, 3, 5, 9, 14, 5, 10, 6, 5, 10, 2, 10, 14, 8, 2]",False,10.361620903015137
0.5,0.25,18,30,1.65,17,83,"[1, 0, 0, 0, 0, 1, -1, -1, -1, 0, 1, 0, 1, 0, 0, 1, -1, -1]","[1, 0, 0, 0, 0, 1, 16, 16, 16, 0, 1, 0, 1, 0, 0, 1, 16, 16]","[0, 0, 0, -1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[8, -3, 7, -1, -8, -4, -3, -7, -9, -7, -1, 4, -5, -4, 7, 2, -1, -2, -1, -1, 7, 9, 8, 5, 2, 3, 0, -6, 4, 4]","[14, 10, 2, 3, 11, 16, 0, 0, 16, 8, 6, 12, 6, 8, 9, 0, 12, 13]",False,11.122938871383667
0.5,0.25,18,30,1.65,17,84,"[0, 0, -1, 1, 1, 0, 1, -1, -1, 0, 0, -1, 0, 1, 1, 0, -1, 0]","[0, 0, 16, 1, 1, 0, 1, 16, 16, 0, 0, 16, 0, 1, 1, 0, 16, 0]","[0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-8, -4, 8, 4, -6, 5, -3, 2, 3, 1, -3, 10, 3, -3, 9, -1, -6, -3, -5, 2, 7, -8, -3, 6, 1, -6, -6, -3, -6, -7]","[14, 6, 14, 5, 11, 13, 12, 10, 0, 2, 14, 8, 1, 11, 5, 6, 8, 6]",False,8.092078685760498
0.5,0.25,18,30,1.65,17,85,"[1, 0, 1, 0, 0, 0, -1, 1, 1, -1, 0, 1, -1, 0, 0, -1, 0, -1]","[1, 0, 1, 0, 0, 0, 16, 1, 1, 16, 0, 1, 16, 0, 0, 16, 0, 16]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0]","[-6, 5, -4, 6, -8, 3, -4, 0, -2, 7, -1, 4, 0, 3, 5, -9, -3, 2, -4, -4, -1, -9, 6, -4, -8, -7, -4, -6, 7, -2]","[2, 5, 14, 16, 6, 10, 9, 5, 10, 15, 5, 2, 7, 15, 0, 2, 13, 8]",False,4.743364095687866
0.5,0.25,18,30,1.65,17,86,"[0, 0, -1, 1, -1, 0, -1, 0, -1, 0, 1, 0, 1, 1, 0, 0, -1, 1]","[0, 0, 16, 1, 16, 0, 16, 0, 16, 0, 1, 0, 1, 1, 0, 0, 16, 1]","[0, 0, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0]","[-2, 4, 1, 5, -1, -8, 2, 7, -2, 8, 0, -2, 8, -5, 2, -5, -3, 0, -8, -5, 5, 6, 1, 0, -8, 0, -1, -8, 0, 4]","[16, 16, 1, 1, 9, 8, 2, 2, 3, 7, 4, 10, 11, 14, 12, 10, 16, 14]",False,5.020702123641968
0.5,0.25,18,30,1.65,17,87,"[-1, 1, 0, 0, -1, 1, -1, -1, 1, 0, 0, 1, 0, 0, -1, 1, 0, 0]","[16, 1, 0, 0, 16, 1, 16, 16, 1, 0, 0, 1, 0, 0, 16, 1, 0, 0]","[0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -1, -1, 0, 1, 0, 0]","[-7, 3, -2, 2, 9, 1, -6, 5, -3, 3, 2, -2, 0, 3, -2, 3, 0, 4, 3, -2, 8, 5, -8, 1, 5, 6, -4, -2, 7, -6]","[12, 1, 9, 7, 14, 6, 11, 2, 9, 14, 8, 13, 10, 16, 0, 1, 8, 11]",False,4.368162155151367
0.5,0.25,18,30,1.65,17,88,"[1, 0, 1, 1, -1, -1, 0, -1, 0, 0, 1, 0, 0, -1, 1, -1, 0, 0]","[1, 0, 1, 1, 16, 16, 0, 16, 0, 0, 1, 0, 0, 16, 1, 16, 0, 0]","[1, 1, 0, -1, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]","[2, -1, 0, -2, 6, 1, 8, -5, 3, 0, -6, 0, 0, -5, 2, 6, -6, -8, 9, 2, 4, 8, 2, 0, 6, 1, -8, -5, 0, -2]","[15, 3, 13, 10, 7, 6, 11, 14, 11, 7, 5, 10, 4, 15, 0, 5, 0, 14]",False,2.6604201793670654
0.5,0.25,18,30,1.65,17,89,"[0, -1, 0, 0, 0, -1, 1, 0, 1, 1, 0, -1, -1, -1, 0, 1, 1, 0]","[0, 16, 0, 0, 0, 16, 1, 0, 1, 1, 0, 16, 16, 16, 0, 1, 1, 0]","[0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0]","[-3, 0, -2, -6, 2, -5, -4, -7, 1, -2, 3, 4, 10, -1, -2, -1, 4, -6, 0, 5, 2, 2, 7, 0, 2, 4, 1, 5, 8, -1]","[16, 2, 9, 15, 9, 16, 14, 4, 0, 3, 3, 8, 12, 13, 3, 9, 4, 7]",False,9.309046030044556
0.5,0.25,18,30,1.65,17,90,"[1, 0, 0, -1, 0, 0, 0, 1, 0, 1, -1, 1, 0, -1, -1, 0, 1, -1]","[1, 0, 0, 16, 0, 0, 0, 1, 0, 1, 16, 1, 0, 16, 16, 0, 1, 16]","[0, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0]","[-4, -7, -3, -3, 5, 2, -1, 2, -8, -2, -3, -5, -8, -5, -7, -5, -2, 3, 1, 3, -8, -4, -4, 7, 6, -2, 3, 1, -1, 3]","[1, 0, 0, 16, 0, 0, 0, 1, 0, 1, 16, 1, 0, 16, 16, 0, 1, 16]",True,6.2950119972229
0.5,0.25,18,30,1.65,17,91,"[1, 0, -1, 0, 0, -1, 1, 0, 0, 0, -1, -1, 1, 0, 1, -1, 0, 1]","[1, 0, 16, 0, 0, 16, 1, 0, 0, 0, 16, 16, 1, 0, 1, 16, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, -1, -9, -1, -8, -7, 4, 5, -6, -5, 1, -7, -5, 5, -5, -7, -8, 3, 6, 6, 4, 1, -1, 3, -4, 8, -6, 6, 8, 6]","[1, 0, 16, 0, 0, 16, 1, 0, 0, 0, 16, 16, 1, 0, 1, 16, 0, 1]",True,8.377041101455688
0.5,0.25,18,30,1.65,17,92,"[1, 0, 0, -1, 1, 0, -1, 1, 1, -1, 0, 0, -1, 0, 0, 1, 0, -1]","[1, 0, 0, 16, 1, 0, 16, 1, 1, 16, 0, 0, 16, 0, 0, 1, 0, 16]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 1, 0]","[-8, 8, -8, 5, 3, 6, -8, 6, -1, -7, -8, -5, -1, 2, 1, -5, -7, 0, 8, 8, -7, 4, -1, -5, 4, 5, -2, -3, 7, 6]","[1, 0, 0, 16, 1, 0, 16, 1, 1, 16, 0, 0, 16, 0, 0, 1, 0, 16]",True,9.287496089935303
0.5,0.25,18,30,1.65,17,93,"[0, -1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, -1, 1, 1, -1, 1]","[0, 16, 0, 16, 0, 0, 1, 0, 0, 0, 16, 0, 1, 16, 1, 1, 16, 1]","[0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, -7, 2, -7, 2, 5, 2, 5, -5, -3, 1, -4, 3, 3, -1, -4, 3, 1, 2, -5, 7, 3, -6, 3, 8, 0, -4, 0, -8, 3]","[16, 7, 2, 9, 3, 4, 3, 4, 13, 3, 9, 16, 10, 11, 13, 12, 1, 0]",False,11.337378025054932
0.5,0.25,18,30,1.65,17,94,"[1, -1, -1, 0, 0, 0, 0, 1, 1, 1, 0, -1, -1, 1, 0, 0, 0, -1]","[1, 16, 16, 0, 0, 0, 0, 1, 1, 1, 0, 16, 16, 1, 0, 0, 0, 16]","[0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, 1, 0, 1, -1]","[8, 9, -3, 5, -7, 2, 0, 7, -9, -7, 3, 6, 7, -2, -3, -4, 8, -7, 9, 7, 0, 0, 0, 9, 5, -4, -8, -5, 4, -5]","[16, 9, 10, 9, 12, 7, 9, 9, 6, 2, 12, 1, 12, 3, 6, 0, 10, 8]",False,3.274854898452759
0.5,0.25,18,30,1.65,17,95,"[0, -1, 0, 1, 0, 0, -1, 0, 0, 1, 1, -1, -1, 0, -1, 1, 0, 1]","[0, 16, 0, 1, 0, 0, 16, 0, 0, 1, 1, 16, 16, 0, 16, 1, 0, 1]","[-1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[-6, 3, 2, 4, -4, 3, 10, 8, 1, 10, -2, 4, 5, -2, -6, 0, 0, 2, 6, -3, 2, -2, 4, -5, 3, -6, -4, -2, 0, 8]","[0, 0, 2, 5, 14, 16, 12, 1, 6, 14, 8, 6, 16, 8, 6, 0, 1, 9]",False,9.078860759735107
0.5,0.25,18,30,1.65,17,96,"[0, -1, 0, 0, 1, 0, -1, 1, 1, 1, 0, 0, 1, 0, 0, -1, -1, -1]","[0, 16, 0, 0, 1, 0, 16, 1, 1, 1, 0, 0, 1, 0, 0, 16, 16, 16]","[0, 0, 0, -1, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, -1]","[3, -4, -1, 1, 6, 7, -2, 7, -5, 5, 4, 7, 1, 7, -6, 1, 2, 3, 4, -3, -8, -6, -5, 3, 4, 5, 6, -1, 3, -6]","[8, 5, 6, 10, 15, 6, 10, 6, 9, 10, 6, 9, 14, 0, 6, 3, 12, 9]",False,7.022337913513184
0.5,0.25,18,30,1.65,17,97,"[0, -1, -1, -1, 1, 0, 1, 1, 0, 0, 0, -1, 0, 1, -1, 0, 1, 0]","[0, 16, 16, 16, 1, 0, 1, 1, 0, 0, 0, 16, 0, 1, 16, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1]","[10, 2, 4, 6, 10, 3, -7, 1, 10, 1, 7, -6, 8, 10, -7, 6, 7, -6, 2, -5, -6, 3, 7, -5, 2, -6, 8, 1, 3, 0]","[2, 13, 7, 15, 15, 13, 16, 9, 0, 9, 2, 8, 8, 4, 14, 14, 13, 6]",False,5.908361911773682
0.5,0.25,18,30,1.65,17,98,"[0, 0, 1, 0, 0, 0, 1, 1, -1, -1, 0, 0, 0, -1, 1, 1, -1, -1]","[0, 0, 1, 0, 0, 0, 1, 1, 16, 16, 0, 0, 0, 16, 1, 1, 16, 16]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1]","[5, 2, -1, 3, 3, -8, 3, 0, -3, 1, 2, -4, -1, -5, -7, 2, 7, -2, 6, -3, 4, -2, -7, 3, -2, -4, 3, 0, 1, -5]","[14, 0, 7, 16, 7, 15, 2, 14, 4, 8, 16, 11, 6, 9, 9, 13, 9, 14]",False,14.25758695602417
0.5,0.25,18,30,1.65,17,99,"[1, 0, 0, 0, -1, 0, 1, 1, 0, -1, 0, -1, 1, 0, 1, 0, -1, -1]","[1, 0, 0, 0, 16, 0, 1, 1, 0, 16, 0, 16, 1, 0, 1, 0, 16, 16]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0]","[7, -5, 5, -4, -7, 5, 0, 1, -9, 6, 6, 5, -1, -6, -5, 0, 3, -1, -4, -7, -7, 7, -1, 2, 7, 4, 5, -3, 5, -5]","[1, 0, 0, 0, 16, 0, 1, 1, 0, 16, 0, 16, 1, 0, 1, 0, 16, 16]",True,10.297152042388916
0.5,0.25,18,30,1.65,17,100,"[-1, 0, 0, 1, 0, 0, 1, 0, -1, -1, 0, 0, 1, -1, -1, 0, 1, 1]","[16, 0, 0, 1, 0, 0, 1, 0, 16, 16, 0, 0, 1, 16, 16, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]","[4, 0, -7, 2, -4, 2, 1, -6, 7, -1, -2, 9, 5, 5, -1, 0, -9, -4, -4, -4, -3, -2, -8, 7, -4, 6, 7, -6, -4, 7]","[8, 2, 2, 1, 1, 14, 10, 7, 4, 2, 10, 1, 8, 5, 13, 5, 11, 8]",False,9.604697227478027
0.5,0.25,18,30,1.65,17,101,"[-1, 1, -1, 0, 0, 0, 0, 0, 1, -1, 1, 0, -1, -1, 1, 1, 0, 0]","[16, 1, 16, 0, 0, 0, 0, 0, 1, 16, 1, 0, 16, 16, 1, 1, 0, 0]","[0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]","[-8, 0, -7, -4, -10, -2, -7, -9, -4, 6, -4, -4, -5, 0, 7, 10, 1, -6, -3, -2, 1, 0, 4, 5, -6, 7, -1, 0, -2, -3]","[10, 14, 8, 15, 10, 15, 15, 2, 8, 0, 8, 7, 13, 16, 14, 16, 14, 2]",False,6.4413909912109375
0.5,0.25,18,30,1.65,17,102,"[0, -1, -1, 0, 1, 0, 0, -1, 1, 0, 1, 1, 0, 0, -1, -1, 1, 0]","[0, 16, 16, 0, 1, 0, 0, 16, 1, 0, 1, 1, 0, 0, 16, 16, 1, 0]","[-1, -1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0, -1]","[-6, 6, 3, -3, 0, 6, -5, -5, -7, -2, 4, 1, -7, -7, 7, 1, 3, 3, 1, 3, -6, 7, 5, -2, 7, 1, -7, -5, 4, -1]","[1, 12, 1, 16, 10, 10, 9, 0, 14, 3, 3, 4, 16, 1, 0, 3, 7, 6]",False,11.292433023452759
0.5,0.25,18,30,1.65,17,103,"[0, 0, -1, 1, 0, -1, 0, -1, -1, 0, -1, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 16, 1, 0, 16, 0, 16, 16, 0, 16, 0, 1, 1, 0, 1, 1, 0]","[0, 1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 0, 0, 1, 0, 0, 1, 0, 0]","[-2, 4, 9, -5, 6, 7, 2, -4, 2, 4, 2, -6, -10, 6, 3, 1, -5, 3, -4, 3, -7, 5, 1, -7, -3, -2, 6, 7, -6, -3]","[6, 9, 9, 8, 15, 14, 7, 4, 14, 14, 1, 5, 13, 6, 7, 9, 12, 8]",False,5.27573299407959
0.5,0.25,18,30,1.65,17,104,"[0, 1, 0, 1, 0, -1, -1, 1, 0, -1, 0, -1, 0, -1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 16, 16, 1, 0, 16, 0, 16, 0, 16, 0, 0, 1, 1]","[0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]","[-1, 6, 1, 0, 0, -3, -8, -7, -8, -6, -7, -9, -2, 1, -2, 1, -6, 4, 6, -6, 5, -3, -4, 0, 7, 7, -7, 8, -7, 0]","[13, 3, 4, 2, 1, 5, 5, 6, 14, 8, 4, 13, 13, 16, 1, 15, 0, 11]",False,5.4822587966918945
0.5,0.25,18,30,1.65,17,105,"[0, 0, 0, 0, -1, 0, -1, 0, 1, -1, 0, -1, -1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 16, 0, 16, 0, 1, 16, 0, 16, 16, 1, 1, 1, 0, 1]","[0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, -1, -1, 0, 0]","[-1, 6, 2, -1, -2, 0, 9, -6, -3, 4, -7, -2, 5, 0, -4, 4, 0, 8, -2, 1, -6, 1, -3, -6, -3, 4, 5, -6, 0, 3]","[16, 10, 5, 10, 1, 5, 15, 16, 5, 7, 4, 11, 15, 10, 0, 2, 0, 1]",False,7.288831949234009
0.5,0.25,18,30,1.65,17,106,"[-1, -1, 1, -1, 1, 0, 0, 1, 0, -1, 1, 0, 1, 0, 0, 0, -1, 0]","[16, 16, 1, 16, 1, 0, 0, 1, 0, 16, 1, 0, 1, 0, 0, 0, 16, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 5, 2, 5, -2, -2, -4, 4, -2, 7, 6, 1, 6, 2, -5, -4, 7, -7, -6, 3, 1, 5, -6, -8, 4, -1, -3, 7, -8, 7]","[16, 16, 1, 16, 1, 0, 0, 1, 0, 16, 1, 0, 1, 0, 0, 0, 16, 0]",True,16.502683877944946
0.5,0.25,18,30,1.65,17,107,"[0, -1, -1, 1, 1, 0, 1, -1, -1, 1, 0, 1, 0, 0, 0, -1, 0, 0]","[0, 16, 16, 1, 1, 0, 1, 16, 16, 1, 0, 1, 0, 0, 0, 16, 0, 0]","[0, 0, -1, -1, 0, -1, 1, 1, -1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 8, 6, 8, 1, 5, -7, 0, 4, -7, 3, -7, -3, -7, -7, 6, -8, 7, -5, -8, 4, -4, 5, -4, -4, -5, -4, 4, -5]","[0, 16, 16, 1, 1, 0, 1, 16, 16, 1, 0, 1, 0, 0, 0, 16, 0, 0]",True,4.646291017532349
0.5,0.25,18,30,1.65,17,108,"[-1, 0, 0, 1, 0, 0, -1, 0, 0, -1, 0, 0, 1, -1, 1, -1, 1, 1]","[16, 0, 0, 1, 0, 0, 16, 0, 0, 16, 0, 0, 1, 16, 1, 16, 1, 1]","[0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0]","[-1, -9, 6, -1, 2, -2, 4, -6, -1, -6, 4, -8, 6, -10, 4, -3, -5, 5, 6, 4, 6, -7, -3, -6, -2, 4, -3, 8, 6, 0]","[4, 7, 15, 1, 13, 4, 0, 11, 14, 13, 3, 4, 2, 0, 12, 0, 12, 0]",False,6.938157081604004
0.5,0.25,18,30,1.65,17,109,"[-1, 0, 0, 0, 1, -1, 1, 0, -1, 1, 0, -1, 0, -1, 0, 0, 1, 1]","[16, 0, 0, 0, 1, 16, 1, 0, 16, 1, 0, 16, 0, 16, 0, 0, 1, 1]","[0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0]","[-6, -4, -5, 1, -1, 7, 8, 3, 7, 0, -1, 5, 2, 6, 1, -5, 4, 1, -7, -8, 0, 5, -7, -1, -3, 8, -7, 7, -2, 0]","[16, 0, 0, 0, 1, 16, 1, 0, 16, 1, 0, 16, 0, 16, 0, 0, 1, 1]",True,7.816514015197754
0.5,0.25,18,30,1.65,17,110,"[1, 0, 1, -1, -1, 0, -1, 0, 1, 0, -1, 1, 0, -1, 0, 1, 0, 0]","[1, 0, 1, 16, 16, 0, 16, 0, 1, 0, 16, 1, 0, 16, 0, 1, 0, 0]","[0, -1, 0, 0, -1, 0, -1, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]","[3, -7, -4, -2, -3, 8, -3, 0, -1, -7, 8, 7, -7, 2, 2, 5, -5, -1, 10, 2, 3, -8, -4, 0, 3, 5, -8, 0, -7, 4]","[10, 3, 12, 5, 14, 3, 6, 8, 2, 7, 0, 13, 3, 10, 8, 11, 5, 2]",False,4.8177170753479
